Sample,S_aureus_count,tax_reads,Total_read_count,study,Timepoint,subject_id,sample_alias,S_aureus,present_actual,adj_count_min,present_min,adj_count_1stQ,present_1stQ,adj_count_median,present_median,adj_count_3rdQ,present_3rdQ,adj_count_max,present_max,adj_rel
SAMN07501187,0,17996,72365026,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_154,Rahman_2018_preterm_NICU.sample_N4_154_020G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501188,0,10476,49714755,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_155,Rahman_2018_preterm_NICU.sample_N4_155_006G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501189,0,11957,46154743,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_155,Rahman_2018_preterm_NICU.sample_N4_155_009G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501190,0,13949,51125035,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_155,Rahman_2018_preterm_NICU.sample_N4_155_013G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501191,0,18256,46464221,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_155,Rahman_2018_preterm_NICU.sample_N4_155_020G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501192,0,12911,40593134,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_159,Rahman_2018_preterm_NICU.sample_N4_159_015G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501193,0,14529,44133333,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_159,Rahman_2018_preterm_NICU.sample_N4_159_024G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501197,0,9665,38310806,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_160,Rahman_2018_preterm_NICU.sample_N4_160_010G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501198,0,12507,40320239,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_160,Rahman_2018_preterm_NICU.sample_N4_160_024G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501201,0,2140,13157809,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_165,Rahman_2018_preterm_NICU.sample_N4_165_025G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501202,0,1486,8900838,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_165,Rahman_2018_preterm_NICU.sample_N4_165_037G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501203,0,2683,16123001,Rahman_2018_preterm_NICU,DOL 43-455,Rahman_2018_preterm_NICU.subject_N4_165,Rahman_2018_preterm_NICU.sample_N4_165_051G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501204,0,10922,55582239,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_166,Rahman_2018_preterm_NICU.sample_N4_166_020G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501205,0,12896,52519367,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_166,Rahman_2018_preterm_NICU.sample_N4_166_027G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501206,0,11414,51511593,Rahman_2018_preterm_NICU,DOL 43-455,Rahman_2018_preterm_NICU.subject_N4_166,Rahman_2018_preterm_NICU.sample_N4_166_061G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501207,0,16540,59240777,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_167,Rahman_2018_preterm_NICU.sample_N4_167_027G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501208,0,11615,40775375,Rahman_2018_preterm_NICU,DOL 43-455,Rahman_2018_preterm_NICU.subject_N4_167,Rahman_2018_preterm_NICU.sample_N4_167_066G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501210,0,6915,38017163,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_168,Rahman_2018_preterm_NICU.sample_N4_168_017G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501211,0,8516,35296496,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_168,Rahman_2018_preterm_NICU.sample_N4_168_021G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501212,0,10017,51133950,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_168,Rahman_2018_preterm_NICU.sample_N4_168_023G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501213,0,7109,40611987,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_170,Rahman_2018_preterm_NICU.sample_N4_170_007G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501216,0,4957,24427896,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_170,Rahman_2018_preterm_NICU.sample_N4_170_016G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501217,0,8640,40745047,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_170,Rahman_2018_preterm_NICU.sample_N4_170_019G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501221,0,6827,37610631,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_179,Rahman_2018_preterm_NICU.sample_N4_179_013G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501222,0,6968,38589901,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_179,Rahman_2018_preterm_NICU.sample_N4_179_018G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501223,0,13494,55389605,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_179,Rahman_2018_preterm_NICU.sample_N4_179_023G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501224,0,6656,41117298,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_179,Rahman_2018_preterm_NICU.sample_N4_179_036G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501225,0,6501,48165234,Rahman_2018_preterm_NICU,DOL 43-455,Rahman_2018_preterm_NICU.subject_N4_179,Rahman_2018_preterm_NICU.sample_N4_179_064G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501226,0,8124,49250579,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_180,Rahman_2018_preterm_NICU.sample_N4_180_018G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501227,0,7638,45547171,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_180,Rahman_2018_preterm_NICU.sample_N4_180_018G2,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501228,0,12033,44818350,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_180,Rahman_2018_preterm_NICU.sample_N4_180_023G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501229,0,7815,43320463,Rahman_2018_preterm_NICU,DOL 43-455,Rahman_2018_preterm_NICU.subject_N4_180,Rahman_2018_preterm_NICU.sample_N4_180_064G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501230,0,18220,44812830,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_188,Rahman_2018_preterm_NICU.sample_N4_188_019G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501231,0,18057,42259896,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_188,Rahman_2018_preterm_NICU.sample_N4_188_025G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501232,0,7533,40047531,Rahman_2018_preterm_NICU,DOL 43-455,Rahman_2018_preterm_NICU.subject_N4_188,Rahman_2018_preterm_NICU.sample_N4_188_045G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501233,0,9925,33390857,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_189,Rahman_2018_preterm_NICU.sample_N4_189_014G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501234,0,10737,41686076,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_189,Rahman_2018_preterm_NICU.sample_N4_189_020G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501235,0,20608,47528271,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_189,Rahman_2018_preterm_NICU.sample_N4_189_032G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501236,0,21435,48790702,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_189,Rahman_2018_preterm_NICU.sample_N4_189_040G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501237,0,12341,47309220,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_205,Rahman_2018_preterm_NICU.sample_N4_205_011G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501238,0,10756,36343304,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_205,Rahman_2018_preterm_NICU.sample_N4_205_016G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501239,0,356,1698380,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_206,Rahman_2018_preterm_NICU.sample_N4_206_011G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501240,0,14326,43991864,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_206,Rahman_2018_preterm_NICU.sample_N4_206_016G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501241,0,16871,36156322,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_206,Rahman_2018_preterm_NICU.sample_N4_206_021G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501242,0,14022,42065995,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_206,Rahman_2018_preterm_NICU.sample_N4_206_038G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501243,0,4365,23120214,Rahman_2018_preterm_NICU,DOL 43-455,Rahman_2018_preterm_NICU.subject_N4_206,Rahman_2018_preterm_NICU.sample_N4_206_052G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501244,0,9829,42164325,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_207,Rahman_2018_preterm_NICU.sample_N4_207_008G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501245,0,9012,40778275,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_207,Rahman_2018_preterm_NICU.sample_N4_207_009G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501246,0,10012,42779929,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_207,Rahman_2018_preterm_NICU.sample_N4_207_024G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501247,0,7296,40387359,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_207,Rahman_2018_preterm_NICU.sample_N4_207_028G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501248,0,11698,41546655,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_208,Rahman_2018_preterm_NICU.sample_N4_208_008G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501249,0,4793,29500680,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_208,Rahman_2018_preterm_NICU.sample_N4_208_009G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501250,0,7303,37645026,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_208,Rahman_2018_preterm_NICU.sample_N4_208_014G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501251,0,8666,45266772,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_208,Rahman_2018_preterm_NICU.sample_N4_208_021G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501252,0,8521,40665792,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_208,Rahman_2018_preterm_NICU.sample_N4_208_040G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501253,0,8427,39174928,Rahman_2018_preterm_NICU,DOL 43-455,Rahman_2018_preterm_NICU.subject_N4_208,Rahman_2018_preterm_NICU.sample_N4_208_046G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501254,0,11995,36545371,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_210,Rahman_2018_preterm_NICU.sample_N4_210_008G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501255,0,10479,41962777,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_210,Rahman_2018_preterm_NICU.sample_N4_210_013G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501256,0,9363,40848244,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_211,Rahman_2018_preterm_NICU.sample_N4_211_008G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501257,0,8934,44375281,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_211,Rahman_2018_preterm_NICU.sample_N4_211_010G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501258,0,6966,36656919,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_211,Rahman_2018_preterm_NICU.sample_N4_211_016G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501259,0,7944,33645963,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_212,Rahman_2018_preterm_NICU.sample_N4_212_008G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501260,0,7664,39697404,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_212,Rahman_2018_preterm_NICU.sample_N4_212_010G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501261,0,8170,41042876,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_212,Rahman_2018_preterm_NICU.sample_N4_212_012G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501262,0,9415,51341749,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_212,Rahman_2018_preterm_NICU.sample_N4_212_014G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501263,0,7766,40319698,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_212,Rahman_2018_preterm_NICU.sample_N4_212_018G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501264,0,8069,39046746,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_212,Rahman_2018_preterm_NICU.sample_N4_212_020G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501265,0,9010,46091503,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_213,Rahman_2018_preterm_NICU.sample_N4_213_005G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501266,0,8603,41172298,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_213,Rahman_2018_preterm_NICU.sample_N4_213_006G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501267,0,8774,45243773,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_213,Rahman_2018_preterm_NICU.sample_N4_213_006G2,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501268,0,12874,56092030,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_213,Rahman_2018_preterm_NICU.sample_N4_213_026G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501269,0,16467,53381454,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_213,Rahman_2018_preterm_NICU.sample_N4_213_029G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501270,0,10561,40856619,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_213,Rahman_2018_preterm_NICU.sample_N4_213_030G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501271,0,11848,38215233,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_214,Rahman_2018_preterm_NICU.sample_N4_214_011G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501272,0,19934,51314517,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_214,Rahman_2018_preterm_NICU.sample_N4_214_014G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501273,0,9780,40473642,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_214,Rahman_2018_preterm_NICU.sample_N4_214_024G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501274,0,11560,45512277,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_188,Rahman_2018_preterm_NICU.sample_N4_188_038G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501275,0,12330,56036425,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_094,Rahman_2018_preterm_NICU.sample_N4_094_018G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501276,0,12177,57963493,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_107,Rahman_2018_preterm_NICU.sample_N4_107_023G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501279,0,10031,60277634,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_142,Rahman_2018_preterm_NICU.sample_N4_142_036G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501281,0,12323,42716160,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_205,Rahman_2018_preterm_NICU.sample_N4_205_038G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501282,0,10218,40529889,Rahman_2018_preterm_NICU,DOL 43-455,Rahman_2018_preterm_NICU.subject_N4_205,Rahman_2018_preterm_NICU.sample_N4_205_052G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501283,0,9332,45341645,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_207,Rahman_2018_preterm_NICU.sample_N4_207_025G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501284,0,10594,47392875,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_207,Rahman_2018_preterm_NICU.sample_N4_207_026G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501286,0,28675,146459663,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_079,Rahman_2018_preterm_NICU.sample_N4_079_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501287,0,67901,265882436,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_082,Rahman_2018_preterm_NICU.sample_N4_082_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501289,0,39857,136692103,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_087,Rahman_2018_preterm_NICU.sample_N4_087_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501290,0,73684,329088723,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_089,Rahman_2018_preterm_NICU.sample_N4_089_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501291,0,52958,249273632,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_094,Rahman_2018_preterm_NICU.sample_N4_094_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501293,0,44857,264402362,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_097,Rahman_2018_preterm_NICU.sample_N4_097_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501294,0,73856,358609232,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_100,Rahman_2018_preterm_NICU.sample_N4_100_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501295,0,71687,324652280,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_101,Rahman_2018_preterm_NICU.sample_N4_101_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501296,0,18522,53844538,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_103,Rahman_2018_preterm_NICU.sample_N4_103_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501298,0,39003,185864179,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_105,Rahman_2018_preterm_NICU.sample_N4_105_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501299,0,59038,258058881,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_106,Rahman_2018_preterm_NICU.sample_N4_106_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501300,0,41747,197738344,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_107,Rahman_2018_preterm_NICU.sample_N4_107_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501303,0,66943,197157702,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_116,Rahman_2018_preterm_NICU.sample_N4_116_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501306,0,46623,238655954,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_126,Rahman_2018_preterm_NICU.sample_N4_126_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501310,0,35250,136935774,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_137,Rahman_2018_preterm_NICU.sample_N4_137_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501311,0,43726,214097094,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_138,Rahman_2018_preterm_NICU.sample_N4_138_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501312,0,28050,121432453,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_139,Rahman_2018_preterm_NICU.sample_N4_139_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501314,0,32016,188864312,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_141,Rahman_2018_preterm_NICU.sample_N4_141_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501315,0,37440,211244644,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_142,Rahman_2018_preterm_NICU.sample_N4_142_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501316,0,24425,114289201,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_150,Rahman_2018_preterm_NICU.sample_N4_150_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501317,0,36468,203954931,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_151,Rahman_2018_preterm_NICU.sample_N4_151_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501318,0,28524,129248058,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_152,Rahman_2018_preterm_NICU.sample_N4_152_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501319,0,42537,199864587,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_154,Rahman_2018_preterm_NICU.sample_N4_154_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501320,0,54468,193458754,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_155,Rahman_2018_preterm_NICU.sample_N4_155_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501323,0,6379,38181648,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_165,Rahman_2018_preterm_NICU.sample_N4_165_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501329,0,40587,220872669,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_179,Rahman_2018_preterm_NICU.sample_N4_179_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501330,0,35591,182936563,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_180,Rahman_2018_preterm_NICU.sample_N4_180_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501331,0,55046,172632534,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_188,Rahman_2018_preterm_NICU.sample_N4_188_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN07501332,0,62194,171395906,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_189,Rahman_2018_preterm_NICU.sample_N4_189_000G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
